vin,county,city,postal_code,model_year,make,model,electric_vehicle_type,electric_range,electric_utility,2020_census_tract,longitude,latitude
YV4ED3UR5M,King,Seattle,98178,2021,VOLVO,XC40,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033011902,-122.23825,47.49461
1N4AZ1CV0N,Clark,Vancouver,98682,2022,NISSAN,LEAF,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040712,-122.55149,45.69345
KNDCM3LD0L,Clark,Vancouver,98685,2020,KIA,NIRO,PHEV,26,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040908,-122.70303,45.70954
WMZYU7C51K,Clark,Vancouver,98662,2019,MINI,COUNTRYMAN,PHEV,12,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040709,-122.57722,45.64251
KNDPZDAHXP,King,Kent,98030,2023,KIA,SPORTAGE,PHEV,34,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029702,-122.19975,47.37483
WB523CF0XN,King,Auburn,98092,2022,BMW,IX,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033031207,-122.1821,47.3199
RLLV1AEBXR,Clark,Vancouver,98682,2024,VINFAST,VF 8,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041331,-122.55149,45.69345
1FTBW1XK5N,King,Tukwila,98168,2022,FORD,TRANSIT,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027200,-122.3317,47.50314
1FT6W1EV2N,King,Seattle,98133,2022,FORD,F-150,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001300,-122.35029,47.71871
KNDCC3LG7K,King,Kirkland,98034,2019,KIA,NIRO,BEV,239,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022005,-122.22901,47.72201
KNDCE3LGXK,King,Redmond,98052,2019,KIA,NIRO,BEV,239,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032323,-122.13158,47.67858
1GC10UED0R,Thurston,Tumwater,98501,2024,CHEVROLET,SILVERADO EV,BEV,0,PUGET SOUND ENERGY INC,53067010801,-122.89166,47.03956
2C4RC1N70M,King,Redmond,98052,2021,CHRYSLER,PACIFICA,PHEV,32,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032323,-122.13158,47.67858
WA1LAAGE3K,King,Kirkland,98034,2019,AUDI,E-TRON,BEV,204,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022005,-122.22901,47.72201
WA1E2AFY4P,King,Seattle,98133,2023,AUDI,Q5 E,PHEV,23,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402,-122.35029,47.71871
3GNKDGRJ5S,King,Seattle,98125,2025,CHEVROLET,BLAZER EV,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,-122.30253,47.72656
4JGDM2EB7P,King,Sammamish,98075,2023,MERCEDES-BENZ,EQS-CLASS SUV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032224,-122.03539,47.61344
JN1CF0BB0P,King,Bothell,98011,2023,NISSAN,ARIYA,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021802,-122.20563,47.76144
SADHD2S17K,Clark,Vancouver,98662,2019,JAGUAR,I-PACE,BEV,234,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040703,-122.57722,45.64251
1G1RH6E43D,King,Redmond,98052,2013,CHEVROLET,VOLT,PHEV,38,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022803,-122.13158,47.67858
1G1RE6E41E,King,Auburn,98092,2014,CHEVROLET,VOLT,PHEV,38,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033031206,-122.1821,47.3199
3MW5P9J0XM,King,Redmond,98052,2021,BMW,330E,PHEV,20,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032323,-122.13158,47.67858
YV4BR00L5M,King,Seattle,98146,2021,VOLVO,XC90,PHEV,18,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100,-122.36178,47.49408
WA1F2AFY7N,King,Kirkland,98034,2022,AUDI,Q5,PHEV,23,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022300,-122.22901,47.72201
KMHC85LJ6L,King,Kirkland,98034,2020,HYUNDAI,IONIQ,BEV,170,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021904,-122.22901,47.72201
3C3CFFGE7H,Clark,Vancouver,98685,2017,FIAT,500,BEV,84,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040904,-122.70303,45.70954
4JGDM2EB9P,King,Shoreline,98177,2023,MERCEDES-BENZ,EQS-CLASS SUV,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900,-122.36498,47.72238
JN1CF0BBXR,King,Sammamish,98075,2024,NISSAN,ARIYA,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032215,-122.03539,47.61344
5YJXCAE41K,King,Bellevue,98004,2019,TESLA,MODEL X,BEV,289,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024001,-122.1872,47.61001
WBY8P2C04L,King,Seattle,98125,2020,BMW,I3,BEV,153,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001000,-122.30253,47.72656
1G1RD6E4XD,King,Renton,98059,2013,CHEVROLET,VOLT,PHEV,38,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025602,-122.15734,47.48718
3FMTK3SS1P,Clark,Vancouver,98662,2023,FORD,MUSTANG MACH-E,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040703,-122.57722,45.64251
W1KCG4EB8N,King,Kirkland,98033,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022702,-122.2066,47.67887
4JGFB4GB8R,King,Kirkland,98033,2024,MERCEDES-BENZ,GLE-CLASS,PHEV,48,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022603,-122.2066,47.67887
1N4AZ1BV2S,Clark,Vancouver,98664,2025,NISSAN,LEAF,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041208,-122.59219,45.62158
2C4RC1L79P,King,Seatac,98148,2023,CHRYSLER,PACIFICA,PHEV,32,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033028500,-122.32863,47.46233
YV4BR0CL7N,King,Redmond,98052,2022,VOLVO,XC90,PHEV,18,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032325,-122.13158,47.67858
JTMCB3FV5M,Clark,Vancouver,98685,2021,TOYOTA,RAV4 PRIME,PHEV,42,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040910,-122.70303,45.70954
WBY53EJ08R,King,Bellevue,98004,2024,BMW,I7,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023805,-122.1872,47.61001
7FCTGAAA1R,King,Beaux Arts,98004,2024,RIVIAN,R1T,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023901,-122.1872,47.61001
YV4H60CN3P,King,Kirkland,98033,2023,VOLVO,XC90,PHEV,32,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022501,-122.2066,47.67887
1G1RD6E42C,King,Renton,98056,2012,CHEVROLET,VOLT,PHEV,35,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025304,-122.1805,47.50006
2C4RC1L78K,Clark,Vancouver,98683,2019,CHRYSLER,PACIFICA,PHEV,32,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041322,-122.49212,45.60365
WA14AAGE2R,King,Redmond,98052,2024,AUDI,Q8,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022802,-122.13158,47.67858
JTDKAMFP6M,Clark,Vancouver,98685,2021,TOYOTA,PRIUS PRIME,PHEV,25,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040907,-122.70303,45.70954
WMWXP3C05L,Kitsap,Bainbridge Island,98110,2020,MINI,HARDTOP,BEV,0,PUGET SOUND ENERGY INC,53035090700,-122.521,47.62728
5YJSA1E64M,King,Seattle,98109,2021,TESLA,MODEL S,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007002,-122.35022,47.63824
KNDCC3LD9M,King,Shoreline,98133,2021,KIA,NIRO,PHEV,26,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021000,-122.35029,47.71871
WP0AB2Y11L,King,Kirkland,98034,2020,PORSCHE,TAYCAN,BEV,203,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021904,-122.22901,47.72201
1N4AZ1BV3R,King,Seattle,98122,2024,NISSAN,LEAF,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700,-122.31009,47.60803
KMHC85LJXL,Thurston,Yelm,98597,2020,HYUNDAI,IONIQ,BEV,170,PUGET SOUND ENERGY INC,53067012412,-122.60735,46.94239
3FMTK3R42P,King,Kirkland,98034,2023,FORD,MUSTANG MACH-E,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022005,-122.22901,47.72201
KMUKEDSB1S,King,Kirkland,98033,2025,GENESIS,GV60,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022401,-122.2066,47.67887
JTJCJMGA7R,Clark,Vancouver,98685,2024,LEXUS,RX,PHEV,37,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040910,-122.70303,45.70954
1V2FMPE82P,Jefferson,Port Townsend,98368,2023,VOLKSWAGEN,ID.4,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUGET SOUND ENERGY INC, PUD NO 1 OF JEFFERSON COUNTY",53031950604,-122.77263,48.1212
W1NKM5GB3S,King,Bothell,98011,2025,MERCEDES-BENZ,GLC-CLASS,PHEV,54,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022001,-122.20563,47.76144
1GKB0RDC1S,King,Seattle,98178,2025,GMC,HUMMER EV SUV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033011902,-122.23825,47.49461
3GN7DSRR3S,King,Bellevue,98006,2025,CHEVROLET,EQUINOX EV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024704,-122.12096,47.55584
2C4RC1H79J,King,Kirkland,98034,2018,CHRYSLER,PACIFICA,PHEV,33,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022300,-122.22901,47.72201
1G1RH6E4XD,Clark,Vancouver,98685,2013,CHEVROLET,VOLT,PHEV,38,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040908,-122.70303,45.70954
JTJKKCFZ8N,Clark,Camas,98607,2022,LEXUS,NX,PHEV,37,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040609,-122.40199,45.58694
1C4RJYD6XN,Clark,Vancouver,98685,2022,JEEP,GRAND CHEROKEE,PHEV,25,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040908,-122.70303,45.70954
5YJSA1DN0C,Thurston,Olympia,98502,2012,TESLA,MODEL S,BEV,265,PUGET SOUND ENERGY INC,53067010600,-122.92333,47.03779
WBY1Z2C51E,King,Redmond,98052,2014,BMW,I3,BEV,81,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032323,-122.13158,47.67858
WVWPR7AU1K,Clark,Vancouver,98684,2019,VOLKSWAGEN,E-GOLF,BEV,125,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041337,-122.48723,45.63701
KNDCD3LD1K,King,Kent,98031,2019,KIA,NIRO,PHEV,26,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029306,-122.17743,47.41185
1G1RD6E48E,Snohomish,Arlington,98223,2014,CHEVROLET,VOLT,PHEV,38,PUGET SOUND ENERGY INC,53061052701,-122.1264,48.19471
JTJHKCFZ3P,King,Seattle,98125,2023,LEXUS,NX,PHEV,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000700,-122.30253,47.72656
YV4BR0DL9M,Clark,Vancouver,98684,2021,VOLVO,XC60,PHEV,18,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041317,-122.48723,45.63701
3C3CFFGE3E,King,Bellevue,98007,2014,FIAT,500,BEV,87,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023201,-122.12056,47.61334
KMHC85LJ2L,King,Seattle,98177,2020,HYUNDAI,IONIQ,BEV,170,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400,-122.36498,47.72238
5YJXCAE27H,King,Bellevue,98005,2017,TESLA,MODEL X,BEV,200,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023701,-122.1621,47.64441
3FMTK3R72R,King,Bellevue,98004,2024,FORD,MUSTANG MACH-E,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023807,-122.1872,47.61001
KNDRMDLH1P,Kitsap,Silverdale,98383,2023,KIA,SORENTO,PHEV,32,PUGET SOUND ENERGY INC,53035090400,-122.69275,47.65171
WP0CD2Y16R,Jefferson,Port Ludlow,98365,2024,PORSCHE,TAYCAN,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUGET SOUND ENERGY INC, PUD NO 1 OF JEFFERSON COUNTY",53031950301,-122.68475,47.92989
KMHC65LD7M,King,Seattle,98146,2021,HYUNDAI,IONIQ,PHEV,29,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100,-122.36178,47.49408
5YJRE11B48,King,Burien,98166,2008,TESLA,ROADSTER,BEV,220,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033027902,-122.34102,47.46593
JTJAAAABXR,Snohomish,Everett,98208,2024,LEXUS,RZ,BEV,0,PUGET SOUND ENERGY INC,53061041610,-122.18637,47.89251
WP1AE2A2XH,King,Kirkland,98033,2017,PORSCHE,CAYENNE,PHEV,14,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022702,-122.2066,47.67887
KMHM54AC4S,King,Auburn,98092,2025,HYUNDAI,IONIQ 6,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029602,-122.1821,47.3199
WA1LAAGE5N,King,Bellevue,98005,2022,AUDI,E-TRON,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023500,-122.1621,47.64441
1V2BMPE83P,King,Redmond,98052,2023,VOLKSWAGEN,ID.4,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032323,-122.13158,47.67858
1G1RD6E41C,King,Shoreline,98133,2012,CHEVROLET,VOLT,PHEV,35,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020700,-122.35029,47.71871
KNDCT3L10S,Kitsap,Bainbridge Island,98110,2025,KIA,NIRO,BEV,0,PUGET SOUND ENERGY INC,53035090800,-122.521,47.62728
WBY33HD07S,King,Bellevue,98006,2025,BMW,I4,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024704,-122.12096,47.55584
WVGTMPE22M,King,Seattle,98177,2021,VOLKSWAGEN,ID.4,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000403,-122.36498,47.72238
WMW13DJ03N,King,Kirkland,98033,2022,MINI,HARDTOP,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022603,-122.2066,47.67887
1V2JNPE82P,King,Burien,98146,2023,VOLKSWAGEN,ID.4,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026700,-122.36178,47.49408
JTJHKCFZ5R,Clark,Vancouver,98685,2024,LEXUS,NX,PHEV,37,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040907,-122.70303,45.70954
50EA1GBA9R,King,Seattle,98101,2024,LUCID,AIR,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008401,-122.34223,47.61085
7SAXCBE67R,King,Redmond,98052,2024,TESLA,MODEL X,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032323,-122.13158,47.67858
WBA33AG0XM,King,Auburn,98092,2021,BMW,530E,PHEV,18,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029602,-122.1821,47.3199
KNDC3DLC1R,King,Shoreline,98177,2024,KIA,EV6,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020200,-122.36498,47.72238
WBY8P8C55K,King,Seattle,98125,2019,BMW,I3,PHEV,126,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001000,-122.30253,47.72656
7PDSGBBA1P,King,Seattle,98112,2023,RIVIAN,R1S,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400,-122.30207,47.64085
1G1RD6E49D,Clark,Vancouver,98683,2013,CHEVROLET,VOLT,PHEV,38,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041325,-122.49212,45.60365
5UX43EU05S,King,Seattle,98109,2025,BMW,X5,PHEV,40,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006701,-122.35022,47.63824
WVGDMPE21M,Kitsap,Olalla,98359,2021,VOLKSWAGEN,ID.4,BEV,0,PUGET SOUND ENERGY INC,53035092802,-122.54729,47.42602
2C4RC1N76J,King,Burien,98146,2018,CHRYSLER,PACIFICA,PHEV,33,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026802,-122.36178,47.49408
1FADP5CU5E,Clark,Vancouver,98685,2014,FORD,C-MAX,PHEV,19,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040910,-122.70303,45.70954
WDDVP9AB1E,King,Burien,98166,2014,MERCEDES-BENZ,B-CLASS,BEV,87,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033027800,-122.34102,47.46593
5LMYJ8XY5M,Snohomish,Marysville,98271,2021,LINCOLN,AVIATOR,PHEV,21,PUGET SOUND ENERGY INC,53061940001,-122.1677,48.11026
JM3KKCHAXS,King,Kirkland,98033,2025,MAZDA,CX-90,PHEV,26,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022603,-122.2066,47.67887
1G1RF6E46D,Clark,Vancouver,98685,2013,CHEVROLET,VOLT,PHEV,38,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040908,-122.70303,45.70954
WP0AE2A72J,King,Bellevue,98005,2018,PORSCHE,PANAMERA,PHEV,16,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023601,-122.1621,47.64441
5YJXCAE21M,King,Kirkland,98033,2021,TESLA,MODEL X,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022703,-122.2066,47.67887
5YJXCBE21L,Clark,Vancouver,98682,2020,TESLA,MODEL X,BEV,293,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040603,-122.55149,45.69345
KNDCE3LG3N,Clark,Battle Ground,98604,2022,KIA,NIRO,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040407,-122.5331,45.78092
1G1RF6E45D,King,Kirkland,98033,2013,CHEVROLET,VOLT,PHEV,38,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022401,-122.2066,47.67887
JTJAAAAB9R,King,Kirkland,98033,2024,LEXUS,RZ,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022604,-122.2066,47.67887
WA16AAGE1R,King,Seattle,98112,2024,AUDI,Q8,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400,-122.30207,47.64085
WA132BFZ1P,King,Seattle,98122,2023,AUDI,Q4,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008800,-122.31009,47.60803
3MW5P7J02M,King,Bellevue,98007,2021,BMW,330E,PHEV,22,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023000,-122.12056,47.61334
5YJSA1S1XF,Clark,Battle Ground,98604,2015,TESLA,MODEL S,BEV,208,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040408,-122.5331,45.78092
3FMTK3SU9R,King,Kirkland,98034,2024,FORD,MUSTANG MACH-E,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021904,-122.22901,47.72201
YV4BR0CLXM,Island,Camano Island,98282,2021,VOLVO,XC90,PHEV,18,"BONNEVILLE POWER ADMINISTRATION, PUD 1 OF SNOHOMISH COUNTY",53029971400,-122.40049,48.23986
1FTVW3LK7R,King,Seattle,98125,2024,FORD,F-150,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,-122.30253,47.72656
1N4BZ1DV9N,King,Seattle,98125,2022,NISSAN,LEAF,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202,-122.30253,47.72656
1FTBW3XK1P,King,Seattle,98125,2023,FORD,TRANSIT,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900,-122.30253,47.72656
50EA1PGA4R,King,Seattle,98133,2024,LUCID,AIR,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000300,-122.35029,47.71871
1N4CZ1CV6P,King,Kent,98030,2023,NISSAN,LEAF,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029508,-122.19975,47.37483
3FA6P0PU3J,King,Auburn,98092,2018,FORD,FUSION,PHEV,21,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033031206,-122.1821,47.3199
YV4H60PE1S,King,Seattle,98177,2025,VOLVO,XC90,PHEV,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600,-122.36498,47.72238
5LMTJ5DZ2P,King,Bellevue,98006,2023,LINCOLN,CORSAIR,PHEV,28,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024701,-122.12096,47.55584
3FA6P0SU7G,Clark,Brush Prairie,98606,2016,FORD,FUSION,PHEV,19,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040715,-122.54578,45.73473
3FMTK3RM8P,King,Issaquah,98027,2023,FORD,MUSTANG MACH-E,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032104,-122.03439,47.5301
1G1FY6S03K,King,Seattle,98122,2019,CHEVROLET,BOLT EV,BEV,238,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008600,-122.31009,47.60803
KNDCC3LG4M,Clark,Vancouver,98662,2021,KIA,NIRO,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040703,-122.57722,45.64251
3FA6P0SU5H,Clark,Battle Ground,98604,2017,FORD,FUSION,PHEV,21,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040203,-122.5331,45.78092
YSMEG3KA4P,King,Seatac,98148,2023,POLESTAR,PS2,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033028500,-122.32863,47.46233
KNDPZDDH1S,King,Seattle,98107,2025,KIA,SPORTAGE,PHEV,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004703,-122.38591,47.67597
KM8HE3A65R,King,Seattle,98116,2024,HYUNDAI,KONA ELECTRIC,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009600,-122.41067,47.57894
WBY43FK03R,King,Seattle,98125,2024,BMW,I5,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,-122.30253,47.72656
5YJXCBE26L,King,Bellevue,98004,2020,TESLA,MODEL X,BEV,293,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023901,-122.1872,47.61001
1G1RB6S51H,Island,Oak Harbor,98277,2017,CHEVROLET,VOLT,PHEV,53,PUGET SOUND ENERGY INC,53029970401,-122.64682,48.29077
WMEEJ9AA7D,Thurston,Olympia,98512,2013,SMART,FORTWO ELECTRIC DRIVE,BEV,68,PUGET SOUND ENERGY INC,53067011810,-122.9131,47.01359
5LMYJ8XY6P,King,Issaquah,98027,2023,LINCOLN,AVIATOR,PHEV,21,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025006,-122.03439,47.5301
WDDVP9AB9F,King,Bellevue,98004,2015,MERCEDES-BENZ,B-CLASS,BEV,87,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024001,-122.1872,47.61001
YV4H60DM0R,King,Seattle,98107,2024,VOLVO,XC60,PHEV,35,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004703,-122.38591,47.67597
2C4RC1H7XJ,King,Seattle,98112,2018,CHRYSLER,PACIFICA,PHEV,33,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400,-122.30207,47.64085
W1N0G5DB3L,King,Seattle,98115,2020,MERCEDES-BENZ,GLC-CLASS,PHEV,22,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000,-122.31676,47.68156
3GPKHURMXR,Clark,Vancouver,98685,2024,HONDA,PROLOGUE,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040910,-122.70303,45.70954
KNDCE3LG6K,King,Auburn,98001,2019,KIA,NIRO,BEV,239,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029902,-122.23035,47.3074
WBY73AW08N,King,Bellevue,98004,2022,BMW,I4,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023806,-122.1872,47.61001
5YJXCAE22G,Kitsap,Bainbridge Island,98110,2016,TESLA,MODEL X,BEV,200,PUGET SOUND ENERGY INC,53035090902,-122.521,47.62728
SALK19F41R,King,Kirkland,98033,2024,LAND ROVER,RANGE ROVER,PHEV,59,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022702,-122.2066,47.67887
WA124BGF4S,King,Seattle,98107,2025,AUDI,Q6,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003400,-122.38591,47.67597
5YJXCDE28L,King,Kirkland,98033,2020,TESLA,MODEL X,BEV,289,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022402,-122.2066,47.67887
